id,played_at,tournament,map,game_length,winner,matchup,p1_max_collection_rate,p2_max_collection_rate,p1_apm,p2_apm,p1_spm,p2_spm,p1_workers_produced,p2_workers_produced,p1_workers_killed,p2_workers_killed,p1_workers_lost,p2_workers_lost,p1_supply_block,p2_supply_block,p1_sq,p2_sq,p1_avg_pac_per_min,p2_avg_pac_per_min,p1_avg_pac_action_latency,p2_avg_pac_action_latency,p1_avg_pac_actions,p2_avg_pac_actions,p1_avg_pac_gap,p2_avg_pac_gap,p1_avg_collection_rate_minerals,p1_avg_unspent_minerals,p1_minerals_lost,p1_minerals_collected,p2_avg_collection_rate_minerals,p2_avg_unspent_minerals,p2_minerals_lost,p2_minerals_collected,p1_avg_collection_rate_gas,p1_avg_unspent_gas,p1_gas_lost,p1_gas_collected,p2_avg_collection_rate_gas,p2_avg_unspent_gas,p2_gas_lost,p2_gas_collected,p1_race,p2_race
b479f9f537f94868b7843dec1f191b90,2022-02-25 19:23:16+00:00,IEM Katowice,2000 Atmospheres LE,825,2,TvP,3790,4512,348,321,28.9,24.0,71,84,15,8,8,15,25,30,148,145,43.25,35.25,0.17,0.18,6.94,7.72,0.06,0.09,1872.3,231.6,12250,24385,1830.6,182.2,8575,24115,588.9,178.0,5125,6938,538.6,212.2,2850,6016,Protoss,Terran
985bc20381ef42109bec551b5b2b9f87,2022-02-26 00:57:01+00:00,IEM Katowice,[ESL] Curious Minds,996,2,TvT,3370,4730,436,425,37.8,36.7,83,103,22,30,30,22,10,25,129,132,41.38,41.38,0.15,0.15,9.44,9.3,0.06,0.06,1650.7,318.6,12305,26856,2024.1,325.1,11316,32540,487.6,138.6,4251,6601,661.3,552.3,3650,9197,Terran,Terran
017539d7be6a4a5a8c4fb36dbe028dfa,2021-10-08 06:04:06+00:00,DH Masters Winter,Jagannatha LE,1154,1,TvT,4910,4512,333,347,13.2,17.7,89,101,16,1,1,16,35,20,152,161,37.98,44.84,0.2,0.14,7.71,6.86,0.05,0.04,2243.3,636.6,21100,41430,2124.5,270.4,20740,39706,881.5,281.4,9950,14511,840.6,287.6,9710,14226,Terran,Terran
40e45d3348b84d30903c274b3a21d8a0,2021-11-14 00:56:17+00:00,DH Masters Winter,[TLMC15] Hardwire,616,2,PvZ,3566,3336,474,352,35.7,36.6,95,59,0,74,74,0,50,30,119,122,47.02,36.02,0.16,0.18,8.52,8.61,0.07,0.09,1641.9,229.2,6300,17610,1718.6,351.7,5625,17825,362.8,267.5,2050,3408,448.2,219.2,2125,4020,Zerg,Protoss
8e294b2aea8842b8a5912cab6117f147,2022-01-12 01:12:00+00:00,DH Masters Last Chance,[TLMC15] Hardwire,581,1,PvZ,3090,2787,484,331,37.6,32.2,83,49,2,32,32,2,35,35,113,93,44.25,39.2,0.18,0.2,9.71,7.23,0.09,0.06,1513.2,264.8,3925,15570,1272.0,338.1,3475,11925,174.9,123.0,0,1592,247.2,200.8,1425,2108,Zerg,Protoss
e19aa0b367be4b1eb7467a7a72bf8cfd,2021-10-17 04:55:40+00:00,DH Masters Winter,Blackburn LE,649,1,PvZ,4053,3040,436,317,43.3,32.9,100,70,7,35,35,7,25,20,126,117,50.62,37.32,0.16,0.21,7.43,6.85,0.08,0.1,1793.1,316.8,4475,19556,1531.5,291.6,4300,16864,330.4,165.7,950,3084,377.3,171.8,1825,3638,Zerg,Protoss
16dfa4574d3c4eb1b446f08b83970c0b,2021-10-10 03:40:26+00:00,DH Masters Winter,Beckett Industries LE,203,2,PvP,1034,967,209,285,15.1,24.2,21,19,1,11,11,1,5,15,100,104,16.24,20.07,0.25,0.32,12.24,12.97,0.13,0.24,632.5,64.0,0,3000,778.5,141.6,200,3535,90.1,85.3,0,304,26.3,9.0,0,88,Protoss,Protoss
ab86ed1760ee4a288f9e3764c8c78539,2022-02-26 20:59:00+00:00,IEM Katowice,[ESL] Berlingrad,1063,1,TvT,4574,3762,466,320,35.7,19.5,92,108,41,32,32,41,30,15,154,145,40.86,34.25,0.14,0.24,10.04,8.21,0.04,0.08,2269.4,519.0,13650,38755,1847.7,301.8,13164,31851,794.5,271.3,5625,11910,714.8,214.2,6959,11091,Terran,Terran
db439b825672478aadc1c855631d2f7e,2021-11-11 01:14:33+00:00,DH Masters Winter,2000 Atmospheres LE,542,2,PvP,2457,2754,330,349,37.3,35.1,59,50,1,11,11,1,20,15,115,114,37.18,40.16,0.19,0.18,7.7,7.66,0.08,0.06,1242.8,141.5,2575,11515,1368.9,258.1,1950,12820,314.8,163.2,1025,2274,328.5,118.5,775,2548,Protoss,Protoss
20ee1a9218314f87b8158dd7bd142c00,2021-10-01 18:04:34+00:00,DH Masters Winter,2000 Atmospheres LE,957,2,TvT,2955,3314,247,247,12.9,21.4,75,100,54,35,35,54,50,60,124,104,39.98,34.22,0.23,0.27,5.27,6.65,0.1,0.1,1330.7,136.7,9657,21275,1462.9,334.2,7198,24003,365.7,146.4,3164,4806,393.3,287.9,2425,5802,Terran,Terran
031a8566a327409c8c04e7404e2a97be,2021-10-10 23:11:35+00:00,DH Masters Winter,Beckett Industries LE,526,2,TvT,2922,2826,394,369,13.3,25.2,62,55,1,9,9,1,15,35,115,121,33.94,48.3,0.14,0.15,10.37,6.74,0.04,0.04,1311.4,228.5,2015,12405,1255.9,135.2,1477,11660,383.4,135.7,1025,3364,380.8,150.0,850,2832,Terran,Terran
5508028948f44de5933f6baae13ae015,2022-02-25 21:18:27+00:00,IEM Katowice,[ESL] Hardwire,1956,2,TvZ,5145,5436,285,614,17.4,38.0,103,218,172,84,84,172,25,70,146,129,39.32,45.86,0.21,0.11,6.04,11.5,0.09,0.07,2137.6,587.3,38739,62729,2643.7,2264.3,49753,78918,852.3,302.4,17594,22526,966.4,1147.5,18166,25840,Terran,Zerg
af4a7ae4bbf147999d0ea84149ed86a7,2021-12-18 02:03:10+00:00,DH Masters Last Chance,Curious Minds LE,2029,1,PvP,4462,4859,445,321,29.2,28.6,84,104,84,57,57,84,5,70,67,85,43.95,40.79,0.19,0.2,9.08,6.72,0.06,0.1,1751.8,1841.7,22690,57175,1768.8,1535.5,28535,56255,692.4,2190.3,10200,19772,777.2,1232.5,18075,22512,Protoss,Protoss
34442d64e6d44855a1be809739cda6dc,2021-10-02 19:03:06+00:00,DH Masters Winter,Jagannatha LE,1403,2,TvP,3448,4165,256,313,13.6,23.6,80,110,23,38,38,23,55,55,122,130,37.15,33.78,0.25,0.24,5.65,7.82,0.09,0.07,1743.7,235.2,21200,39245,1946.4,444.2,21675,44955,517.9,414.6,6550,10018,645.7,370.9,6725,12879,Terran,Protoss
f893e31148d24b7cb495c5c73620e5c1,2021-10-01 00:17:23+00:00,DH Masters Winter,Oxide LE,628,2,PvZ,3896,4579,256,393,28.7,75.7,97,107,24,37,37,24,40,45,140,150,47.86,54.26,0.2,0.16,4.86,6.22,0.08,0.11,1746.1,233.7,2975,19350,2128.8,266.3,2700,22380,595.6,197.9,1725,5787,596.4,283.5,1200,5424,Protoss,Zerg
12a628df4a334959941b80d8980b026c,2021-10-02 03:41:59+00:00,DH Masters Winter,Oxide LE,876,2,TvZ,4058,3974,404,338,23.8,34.6,99,90,49,53,53,49,60,65,134,128,47.92,38.06,0.15,0.2,7.23,7.9,0.06,0.06,1771.4,249.6,12330,25585,1688.5,197.8,9524,23450,500.2,217.8,3816,6159,431.1,253.2,2369,5009,Zerg,Terran
44a9978b29d343abb16e7b5432c336ae,2021-10-17 01:32:17+00:00,DH Masters Winter,2000 Atmospheres LE,1218,2,TvT,4736,5464,397,377,33.5,21.3,94,88,26,38,38,26,20,65,162,150,46.25,38.81,0.14,0.17,7.5,8.59,0.08,0.06,2047.0,225.0,21820,40860,2154.5,408.3,19956,41881,823.0,249.1,9845,14830,781.7,324.4,6568,13420,Terran,Terran
40cba28fd6ef4d0a9d45e7490523a74e,2021-12-15 18:47:18+00:00,DH Masters Last Chance,프라이드 오브 알타리스 - 래더,527,2,TvZ,3504,2882,342,320,43.0,15.0,78,41,0,15,15,0,45,30,124,122,42.41,27.63,0.19,0.25,7.45,10.02,0.08,0.05,1838.9,185.7,5368,16415,1451.5,161.9,3484,12670,276.9,316.3,368,1853,377.8,200.1,718,2783,Zerg,Terran
6cafb8b23884479fbadb6817b0ad5527,2021-10-01 03:27:06+00:00,DH Masters Winter,Oxide LE,712,2,TvZ,4282,3980,401,356,23.1,33.3,108,75,5,42,42,5,60,85,137,129,43.03,43.53,0.15,0.18,8.05,7.3,0.07,0.06,1993.1,413.5,6900,23415,1868.9,287.8,5025,21676,562.9,223.4,2850,5655,536.6,364.2,525,5160,Zerg,Terran
da037adac91a4abdae7cfd538db88175,2021-10-01 23:51:32+00:00,DH Masters Winter,Romanticide LE,591,1,PvP,3358,2966,310,296,50.0,21.9,66,76,15,5,5,15,40,10,136,125,43.25,34.92,0.2,0.2,6.47,7.73,0.09,0.08,1577.4,151.6,2600,15765,1408.4,175.8,3725,14390,394.0,146.3,1000,3334,361.1,134.1,1850,3102,Protoss,Protoss
c15890d0de174e268c8d916181976821,2021-10-08 05:43:52+00:00,DH Masters Winter,2000 Atmospheres LE,580,1,TvT,3342,3862,342,370,11.4,24.3,73,75,27,6,6,27,45,15,115,129,34.4,41.01,0.21,0.13,8.92,7.96,0.05,0.05,1486.8,324.9,3164,14705,1480.4,249.1,4516,15035,389.1,151.4,1712,3222,449.4,89.3,2738,4118,Terran,Terran
d413b4616f6b4fc0b8cf0209379bc557,2021-09-29 20:09:59+00:00,DH Masters Winter,Romanticide LE,349,1,PvZ,1847,2059,344,376,29.8,60.5,30,40,9,0,0,9,20,20,120,121,34.98,41.5,0.17,0.15,9.11,8.28,0.05,0.13,1271.8,168.5,1525,8260,1269.8,172.2,2375,8325,52.0,24.4,50,250,77.6,21.5,225,360,Protoss,Zerg
5e2ea9a76f5f45309c53893d8e675cd4,2021-12-20 07:55:13+00:00,DH Masters Last Chance,Hardwire LE,897,2,TvP,3330,3672,305,342,31.9,33.2,93,92,25,41,41,25,35,70,111,126,40.6,35.85,0.19,0.19,6.34,8.5,0.09,0.06,1617.2,368.4,10150,24225,1658.3,249.8,6300,23542,434.5,302.0,3075,5758,547.2,291.8,2625,6613,Protoss,Terran
502f8909497347198e33c22cad8cbbcc,2022-02-26 04:44:29+00:00,IEM Katowice,[ESL] Pride of Altaris,213,2,ZvZ,1282,1085,302,417,27.5,90.2,20,22,4,4,4,4,65,25,108,117,32.89,44.98,0.17,0.15,8.78,8.27,0.11,0.22,804.4,126.3,650,3545,840.0,94.0,250,3775,28.4,9.7,0,0,91.5,29.0,25,149,Zerg,Zerg
7189814f74654543af187b927909889c,2022-01-14 00:15:42+00:00,DH Masters Last Chance,[TLMC15] Hardwire,1600,2,TvZ,5307,5190,414,534,37.8,42.5,139,143,72,120,120,72,45,85,117,135,48.92,46.78,0.14,0.18,6.98,11.44,0.06,0.07,1990.3,462.1,21094,50090,2728.4,1975.5,42731,64580,662.1,813.6,7076,14746,891.8,911.0,9656,17355,Terran,Zerg
b93739635e4d484fa1d73592f8082a25,2021-12-15 20:39:33+00:00,DH Masters Last Chance,글리터링 애쉬즈 - 래더,561,2,ZvZ,3784,3924,408,565,44.6,50.3,88,91,22,25,25,22,70,45,129,142,53.39,57.77,0.13,0.11,7.06,9.06,0.07,0.04,1729.8,238.1,3275,16150,1809.5,226.4,2681,17455,381.1,201.6,800,2689,388.3,113.8,881,3136,Zerg,Zerg
21798f96b0f540148d0c05d0af9caa60,2022-02-25 21:57:02+00:00,IEM Katowice,2000 애트모스피어 - 래더,667,2,TvP,3280,3392,293,340,17.8,43.9,75,61,2,39,39,2,25,40,123,119,34.24,45.11,0.2,0.19,7.5,6.62,0.07,0.07,1435.4,145.4,4177,16395,1662.9,350.3,3775,18650,359.7,189.4,1218,3241,491.8,264.0,875,4746,Terran,Protoss
518a96d6b87c417f973f4a6de41c38d7,2021-10-09 03:18:31+00:00,DH Masters Winter,2000 Atmospheres LE,1054,1,PvP,3868,3868,377,250,41.5,26.1,94,97,49,22,22,49,30,40,131,138,46.43,30.27,0.17,0.22,6.97,7.21,0.06,0.07,1840.2,438.3,11500,31735,1821.4,238.3,16025,31620,637.0,245.7,5425,9844,517.0,218.4,5850,7814,Protoss,Protoss
0f66c4dcf74646baabc44384f89c5019,2021-12-15 19:01:44+00:00,DH Masters Last Chance,하드와이어 - 래더,1207,1,TvP,3566,4053,377,390,31.3,24.9,83,91,78,40,40,78,60,20,135,120,49.0,32.65,0.16,0.19,6.8,10.76,0.07,0.06,1955.1,423.8,20200,38315,1445.6,191.4,17300,28815,591.1,237.3,8975,10762,452.9,227.0,6400,8299,Protoss,Terran
de9762e3e5024db7b5f8cd88ddee4f13,2021-12-15 18:13:24+00:00,DH Masters Last Chance,큐리어스 마인즈 - 래더,184,1,ZvZ,1007,822,471,450,47.8,32.8,23,15,3,6,6,3,20,5,111,101,42.59,33.16,0.14,0.21,9.3,13.21,0.09,0.07,771.8,115.5,250,3335,590.9,83.5,243,2745,0.0,0.0,0,0,103.4,54.6,18,212,Zerg,Zerg
8231f4ac6c714215831251e34316be04,2021-09-30 05:35:14+00:00,DH Masters Winter,Jagannatha LE,1420,2,PvZ,4585,4837,239,376,26.4,20.4,96,153,120,52,52,120,25,80,120,86,36.66,43.08,0.24,0.15,5.53,7.65,0.11,0.06,2194.8,1390.1,26480,50305,2007.5,2290.1,17693,43130,980.2,1064.6,14700,20103,953.7,2434.7,8668,18293,Protoss,Zerg
1de5c9e122cb44248c6c38c0f4bb7154,2021-10-06 01:04:00+00:00,DH Masters Winter,Oxide LE,514,1,TvP,2686,3302,410,253,81.2,26.1,62,73,13,14,14,13,35,15,126,122,49.47,36.87,0.12,0.23,7.49,6.41,0.12,0.09,1374.4,171.7,1050,12084,1370.0,168.2,2525,12145,321.9,94.7,350,2224,381.8,158.4,1450,3010,Terran,Protoss
22bfa8a6f65e4d50aab807d74fad4491,2021-12-20 07:57:47+00:00,DH Masters Last Chance,Hardwire LE,384,1,TvZ,2451,2798,389,363,41.3,48.6,58,49,16,10,10,16,45,45,122,120,41.31,40.85,0.2,0.17,8.22,7.87,0.1,0.12,1351.2,168.4,625,9545,1311.6,190.5,800,9300,213.0,84.0,100,1268,203.6,59.5,150,1246,Zerg,Terran
b562041be8854f8385561fc81d781f40,2022-02-25 04:08:12+00:00,IEM Katowice,[ESL] Blackburn,628,1,PvZ,4842,4535,422,344,68.5,53.5,114,84,23,32,32,23,20,25,150,136,54.34,45.94,0.15,0.21,7.1,6.9,0.11,0.1,2123.7,262.1,5712,21459,1921.4,358.2,3750,20456,542.1,252.8,1637,4277,633.8,291.5,1775,5788,Zerg,Protoss
b981e1761f5a4691acdc86bf81277a9c,2021-12-18 02:11:01+00:00,DH Masters Last Chance,Blackburn LE,1544,1,PvZ,5325,4367,559,303,34.4,23.6,199,78,45,152,152,45,95,20,82,91,41.19,32.72,0.13,0.22,10.8,8.03,0.07,0.08,2218.1,3980.6,12950,52491,1968.1,1419.8,23265,49777,993.2,3564.2,7025,21426,887.1,2159.1,13675,19706,Zerg,Protoss
788f1fe68398450fb9c47a2ca853ea9f,2021-12-15 17:50:36+00:00,DH Masters Last Chance,2000 애트모스피어 - 래더,559,1,TvZ,3650,3190,449,382,41.7,24.1,80,50,12,19,19,12,70,40,130,132,51.39,26.93,0.12,0.18,7.95,12.61,0.07,0.1,1876.4,292.6,5981,17080,1533.3,176.8,4974,14315,220.4,127.3,431,1031,377.9,131.1,1062,2866,Zerg,Terran
8e50e3c387e04644b7fdf91d6a5d1203,2021-10-02 16:23:10+00:00,DH Masters Winter,2000 Atmospheres LE,1215,2,TvZ,4445,4859,285,216,25.1,23.4,130,94,28,78,78,28,15,20,104,110,39.89,35.84,0.27,0.30000000000000004,6.61,5.41,0.13,0.1,2020.5,1032.8,19875,37035,2050.8,1013.7,15373,38660,577.0,685.9,4500,8451,694.6,762.9,5541,11458,Zerg,Terran
f35066f0a45b42669f67c01e31ec1a23,2021-10-04 01:23:30+00:00,DH Masters Winter,2000 Atmospheres LE,551,2,PvP,3073,3353,247,298,26.9,44.7,75,69,3,32,32,3,25,50,112,123,36.55,39.38,0.23,0.23,5.88,6.61,0.09,0.07,1484.3,307.1,3375,13965,1511.5,210.8,2200,14190,314.8,161.1,1700,2633,343.4,154.4,1000,2626,Protoss,Protoss
0662e0a972634839be34141b6d028e37,2021-09-30 21:06:29+00:00,DH Masters Winter,Jagannatha LE,143,1,ZvZ,923,867,275,242,10.0,15.0,19,15,10,4,4,10,35,20,117,80,15.45,14.2,0.42,0.26,16.92,15.65,0.08,0.27,763.4,97.9,125,2825,447.0,182.0,175,2170,0.0,0.0,0,0,0.0,0.0,0,0,Zerg,Zerg
39b6d524cbea4917b7f27b67dd03a76b,2021-10-02 00:08:48+00:00,DH Masters Winter,2000 Atmospheres LE,975,1,TvP,4366,3885,347,320,21.0,21.5,85,97,27,12,12,27,40,5,155,133,35.93,37.9,0.19,0.17,8.71,7.37,0.06,0.07,2069.7,314.7,11925,32335,1918.6,427.2,12725,31170,695.1,193.5,4700,9861,544.5,194.8,4400,7562,Terran,Protoss
c5e40abc62c54ff7a43258a501c9d808,2021-12-15 17:30:16+00:00,DH Masters Last Chance,Blackburn LE,238,1,PvP,1370,1432,237,214,29.4,25.9,26,31,2,1,1,2,25,10,110,101,27.12,24.86,0.32,0.38,7.79,8.1,0.12,0.22,866.6,127.0,0,4210,851.7,129.2,225,4130,197.7,49.8,0,742,182.8,93.7,50,674,Protoss,Protoss
a854761514bf42ad941b39b0313f5895,2021-10-01 23:26:11+00:00,DH Masters Winter,Jagannatha LE,558,1,PvZ,2586,2944,425,321,40.4,35.6,53,59,11,9,9,11,25,55,136,105,46.37,46.8,0.16,0.15,8.44,6.21,0.07,0.06,1544.9,118.1,3875,14285,1357.5,174.3,1900,12805,98.1,70.1,225,370,342.4,323.2,925,3130,Zerg,Protoss
5945440e643348b18b7690643d8b7699,2021-10-15 02:03:21+00:00,DH Masters Winter,Romanticide LE,1028,2,TvZ,5716,4691,299,471,29.7,54.9,94,187,130,59,59,130,20,20,160,127,45.62,53.56,0.17,0.15,5.99,7.75,0.06,0.09,2141.0,264.9,16950,35648,2260.3,823.5,11116,35625,816.5,311.1,6775,12308,615.7,481.4,3916,8158,Terran,Zerg
084a958a02764cfea7fd5a9ab2a868da,2021-10-10 05:56:03+00:00,DH Masters Winter,2000 Atmospheres LE,809,1,TvP,3896,2490,299,334,33.3,22.9,85,61,28,11,11,28,40,25,123,110,36.89,37.12,0.21,0.16,6.85,7.78,0.09,0.07,1776.3,330.9,5400,23720,1253.7,133.5,6250,17179,566.8,379.2,2200,6626,362.7,251.5,1650,4458,Protoss,Terran
10af25aba279458abf071db1bec9f171,2021-12-20 08:04:28+00:00,DH Masters Last Chance,블랙번 - 래더,502,2,PvZ,2602,3123,376,508,35.6,55.8,45,78,20,0,0,20,45,30,126,141,41.23,59.28,0.15,0.13,8.16,7.92,0.07,0.03,1414.6,209.1,2450,12730,1614.8,172.8,3125,14131,395.6,101.6,1250,3182,394.8,97.6,850,2862,Protoss,Zerg
941706726ad14ee887722da050e7663e,2021-12-15 19:07:47+00:00,DH Masters Last Chance,블랙번 - 래더,1838,1,TvZ,4546,4596,501,303,29.3,17.3,164,143,143,128,128,143,45,40,112,133,52.32,36.17,0.11,0.22,8.45,7.16,0.06,0.07,1712.9,535.2,29275,50869,1946.0,451.0,35041,56162,726.9,566.0,15125,19879,703.4,354.4,15436,18269,Zerg,Terran
8df1a742be754744afdbceb85407bb13,2021-10-18 01:42:26+00:00,DH Masters Winter,Jagannatha LE,1081,2,TvZ,5038,5162,386,494,37.2,53.0,127,120,48,63,63,48,15,25,150,161,48.38,54.76,0.15,0.14,6.9,8.35,0.07,0.08,2224.6,261.7,13950,37717,2604.6,426.8,23575,42535,818.5,591.8,5375,12355,808.0,619.5,5000,10000,Terran,Zerg
0587fd1a03b240f5977ea46cc086d0e5,2022-02-27 00:54:45+00:00,IEM Katowice,[ESL] Hardwire,2106,1,ZvZ,3678,5038,446,555,23.4,43.2,216,140,109,170,170,109,55,65,75,91,46.87,51.88,0.12,0.13,8.25,9.9,0.06,0.07,1629.1,1098.9,20636,52420,1965.0,2840.8,42993,65820,772.4,1895.1,15175,24737,1024.1,1500.2,29493,32667,Zerg,Zerg
6f46352e32cf4eb49e51f5c9f0860c4e,2021-11-09 22:49:59+00:00,DH Masters Winter,[TLMC14] Blackburn,1258,1,TvZ,5822,5072,438,328,34.2,20.0,134,87,59,79,79,59,30,165,142,128,49.4,38.72,0.16,0.21,7.94,7.27,0.08,0.07,2502.0,1092.3,24400,47870,2167.2,539.4,21525,43200,999.1,938.2,8900,16819,552.9,497.0,5700,9529,Zerg,Terran
0fbf3c765b094a79a1dc05317f8a86c9,2022-02-23 21:02:23+00:00,IEM Katowice,[ESL] Glittering Ashes,386,1,PvP,1404,1365,281,291,56.9,40.3,30,32,10,1,1,10,10,15,90,98,40.78,40.93,0.21,0.23,5.98,6.3,0.12,0.1,907.4,163.8,700,6665,820.6,161.9,1800,5775,252.0,201.3,475,1428,209.8,80.4,850,1294,Protoss,Protoss
7b6f26b453a74c13aa32a5cce378c6b0,2021-12-20 09:07:22+00:00,DH Masters Last Chance,大气2000-天梯版,415,2,TvP,2994,2821,328,368,64.4,60.1,70,53,3,12,12,3,20,35,123,127,46.95,47.67,0.24,0.16,6.31,6.91,0.12,0.11,1299.1,161.0,425,9765,1355.1,149.7,400,10165,291.0,91.8,300,1728,260.9,81.9,0,1382,Protoss,Terran
4ad503a6ed6c43beaf1c701967606151,2021-10-07 04:40:09+00:00,DH Masters Winter,Blackburn LE,1119,2,PvP,4154,3622,302,362,24.2,33.1,86,87,19,24,24,19,45,40,119,114,30.97,37.62,0.21,0.18,8.65,8.46,0.06,0.05,1555.3,254.7,11925,28873,1353.8,245.6,6850,24260,506.5,284.8,5575,8233,437.7,191.4,3175,7684,Protoss,Protoss
81fe117849f34eb586c50ea00a15bee0,2021-09-29 18:58:55+00:00,DH Masters Winter,Oxide LE,670,2,TvP,2423,2737,305,250,23.6,13.3,61,48,21,38,38,21,20,35,113,122,28.27,31.04,0.24,0.27,9.58,7.03,0.09,0.07,1311.2,201.7,5350,14065,1195.9,119.2,3650,12855,310.0,151.0,1675,2943,326.5,117.7,950,2975,Protoss,Terran
e1b5996d938a45a298516f9e6fed62be,2022-01-12 21:20:04+00:00,DH Masters Last Chance,[TLMC15] Hardwire,1111,2,TvZ,4658,5666,564,403,36.7,38.7,151,100,19,79,79,19,40,30,141,155,47.35,38.98,0.13,0.16,10.4,9.07,0.04,0.07,2302.5,911.1,19875,40730,2380.0,616.2,13487,40251,834.5,351.5,9300,13100,1023.3,598.6,6648,15309,Zerg,Terran
cdf5332d85c940aea268358c2ada08f9,2022-02-24 21:31:05+00:00,IEM Katowice,[ESL] Blackburn,397,1,TvZ,2754,2838,323,347,60.4,30.1,84,60,13,21,21,13,55,20,123,118,49.24,39.87,0.18,0.25,6.02,7.63,0.11,0.04,1428.5,151.4,475,10330,1335.1,150.4,400,9675,156.4,97.3,125,940,302.5,161.2,50,2004,Zerg,Terran
4d5b5662898b4d57976d11b273db888f,2021-10-01 19:27:36+00:00,DH Masters Winter,2000 Atmospheres LE,784,1,PvZ,3694,3683,340,450,37.5,19.7,92,91,30,25,25,30,10,45,137,135,39.72,30.15,0.18,0.13,7.55,13.74,0.06,0.03,1978.3,334.0,7675,25410,1900.3,301.7,12675,25350,488.4,236.4,2925,5805,515.5,261.3,4075,6274,Protoss,Zerg
6e5bbd1dc92a4aab973c8a4d43fc9169,2022-02-27 00:18:53+00:00,IEM Katowice,[ESL] Pride of Altaris,485,2,ZvZ,1863,2749,431,473,45.2,69.8,46,62,15,19,19,15,25,10,111,127,46.95,55.47,0.12,0.14,8.36,7.91,0.09,0.1,1123.3,141.8,2455,9493,1495.5,212.0,2675,12392,174.6,96.7,255,996,180.3,39.6,150,910,Zerg,Zerg
8b89c100e4504bed9fd4ff7e021f8e91,2021-09-30 22:15:11+00:00,DH Masters Winter,Blackburn LE,844,1,PvZ,4366,4719,268,419,53.5,37.1,110,119,69,55,55,69,55,55,144,144,45.09,45.87,0.21,0.14,5.15,8.1,0.12,0.08,1924.9,290.7,3850,26958,2034.2,358.0,9775,26532,712.9,297.8,2250,8527,691.1,295.6,4075,7827,Protoss,Zerg
a7722384e616442ba1df47a2fde10a0c,2022-02-25 19:23:18+00:00,IEM Katowice,[ESL] Blackburn,1118,1,PvZ,4775,4266,362,613,34.4,45.0,111,119,94,73,73,94,40,60,137,133,40.97,47.51,0.18,0.11,7.06,11.28,0.09,0.05,2068.0,472.7,17775,35966,1777.4,198.2,19462,32576,637.6,315.8,8025,10114,621.2,374.6,8461,10110,Protoss,Zerg
86ca6e54a28e4bc49385a8807c4eb5ac,2021-10-10 21:13:37+00:00,DH Masters Winter,锈化山巅-天梯版,574,1,TvP,3952,3062,270,396,30.6,45.1,73,70,25,0,0,25,35,40,141,130,31.1,37.78,0.30000000000000004,0.17,7.26,9.38,0.13,0.09,1815.2,162.9,3100,18295,1546.0,154.1,3900,14995,507.9,256.3,400,4130,300.6,142.6,925,2392,Protoss,Terran
e9aa58f17f324220981ace3413b52046,2021-10-08 23:02:33+00:00,DH Masters Winter,Oxide LE,611,2,TvZ,4137,3622,565,372,58.5,46.9,101,67,26,35,35,26,35,40,134,133,54.56,55.73,0.11,0.16,9.56,5.59,0.07,0.07,2210.8,453.1,9367,21180,1627.9,176.2,4050,16670,298.9,201.4,1167,2115,370.8,158.2,975,3101,Zerg,Terran
f099c116d8b94047a5f54486749320d3,2022-02-25 20:57:09+00:00,IEM Katowice,[ESL] Curious Minds,741,2,TvP,3028,3554,383,341,33.8,35.5,48,72,8,8,8,8,60,40,127,139,50.75,46.54,0.16,0.18,6.61,6.26,0.05,0.08,1440.0,121.9,8450,18445,1774.0,234.7,7675,22110,411.5,197.3,2250,4618,529.2,185.9,2875,5520,Terran,Protoss
1abbd9475af2436d991fc1918cf6e746,2021-12-18 02:18:13+00:00,DH Masters Last Chance,Glittering Ashes LE,1479,1,TvZ,4170,3851,592,321,39.2,25.5,138,91,54,71,71,54,15,35,106,122,55.51,46.27,0.14,0.18,10.0,5.8100000000000005,0.05,0.06,2060.0,1463.5,25486,45100,1756.8,292.4,19725,42373,720.8,645.6,10087,14043,527.5,385.8,7400,11218,Zerg,Terran
ca06a3b956324fbe816214ea5323d7e1,2021-12-20 08:42:36+00:00,DH Masters Last Chance,Curious Minds LE,1185,1,TvP,3734,3616,305,379,36.4,30.2,86,101,60,17,17,60,50,55,127,110,36.13,35.53,0.26,0.18,7.4,9.67,0.09,0.06,1846.4,326.9,19600,36000,1605.0,212.7,15601,30001,578.5,374.1,6550,9821,488.9,511.3,4823,8624,Protoss,Terran
43bff5db7a064908bc78eee0c0689ce4,2021-12-15 18:09:12+00:00,DH Masters Last Chance,하드와이어 - 래더,180,2,ZvZ,867,1135,447,359,33.3,53.6,15,24,11,11,11,11,20,15,82,97,33.63,36.3,0.16,0.26,10.29,8.85,0.07,0.17,433.0,169.8,300,2355,647.6,115.8,150,2840,0.0,0.0,0,0,33.8,39.4,0,104,Zerg,Zerg
0c56fbe5cd454a0e98718c8b25d52c5b,2021-12-18 02:47:12+00:00,DH Masters Last Chance,Glittering Ashes LE,839,1,PvP,3857,4114,376,324,39.9,37.7,114,104,53,43,43,53,30,30,130,119,57.66,41.15,0.14,0.22,5.79,6.17,0.05,0.12,1889.2,307.0,8025,26300,1705.8,479.0,8350,23175,376.0,210.8,2225,4518,533.6,203.4,4675,6823,Protoss,Protoss
